RunDate,Service Provider,ConsentID or Water Group,Activity Number,Meters,Type,Limit,Max Use,Percent Over Limit,Date of Highest Overage,Date of Earliest Non-compliance,Date of Latest Non-compliance
19-Jan-2019,,CRC182809,CRC182809-2,M35/9027-M1 + M35/9028-M1,Take Rate,78.8 l/s,100.0 l/s,26.90%,15/01/2019 12:15,30/09/2018 18:45,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC180152,CRC180152-1,L36/0335-M1 + L36/0380-M1,Take Rate,70.0 l/s,152.1 l/s,117.30%,11/01/2019 6:30,11/01/2019 2:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC180152,CRC180152-1,L36/0335-M1 + L36/0380-M1,1 day Volume,6048.0 m3,12045.1 m3,99.20%,12/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC173695,CRC173695-1,M33/0252-M1,Take Rate,40.0 l/s,85.0 l/s,112.50%,11/01/2019 10:45,11/01/2019 0:00,17/01/2019 12:45
19-Jan-2019,Boraman,CRC173156,CRC173156-1,I39/0023-M1,Take Rate,60.0 l/s,166.4 l/s,177.30%,16/01/2019 17:30,11/01/2019 0:00,18/01/2019 2:45
19-Jan-2019,Boraman,CRC173156,CRC173156-1,I39/0023-M1,Take Rate - Low Flow Ban,0 l/s,33.2 l/s,-,12/01/2019 3:45,11/01/2019 0:00,14/01/2019 22:45
19-Jan-2019,Watermetrics,CRC171660,CRC171660-1,N32/0311-M1,Take Rate,40.0 l/s,130.3 l/s,225.70%,11/01/2019 5:30,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC169548,CRC169548-1,L36/0302-M1,Take Rate,68.0 l/s,83.1 l/s,22.20%,11/01/2019 5:45,3/01/2019 0:00,17/01/2019 23:45
19-Jan-2019,DataCol,CRC163542,CRC163542-1,BY21/0076-M1 + L37/0201-M1 + L37/0835-M1,Take Rate,132.0 l/s,202.1 l/s,53.10%,13/01/2019 17:15,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC160561,CRC160561-1,L36/0582-M1,1 day Volume,135.0 m3,304.1 m3,125.20%,13/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC160231,CRC160231-1,M35/9270-M1,Take Rate,10.3 l/s,16.4 l/s,59.10%,17/01/2019 13:45,15/01/2019 14:00,17/01/2019 15:30
19-Jan-2019,AgHub/FarmWorks,CRC155611,CRC155611-1,L36/1684-M1 + L36/1685-M1 + L36/1686-M1 + L36/1687-M1,Take Rate - Low Flow Ban,0 l/s,213.2 l/s,-,17/01/2019 19:42,16/01/2019 8:00,17/01/2019 22:59
19-Jan-2019,Loncel,CRC155501,CRC155501-1,K37/3209-M1,Take Rate,19.0 l/s,19.0 l/s,0.10%,12/01/2019 1:00,12/01/2019 1:00,12/01/2019 1:00
19-Jan-2019,Boraman,CRC154335,CRC154335-1,BZ15/5108-M1,Take Rate,51.0 l/s,53.3 l/s,4.60%,14/01/2019 4:00,11/01/2019 21:15,17/01/2019 13:00
19-Jan-2019,Boraman,CRC154335,CRC154335-1,BZ15/5108-M1,1 day Volume,4406.0 m3,4520.0 m3,2.60%,15/01/2019 0:00,15/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC153884,CRC153884-1,L36/0888-M1,Take Rate,12.0 l/s,12.4 l/s,3.00%,17/01/2019 20:30,15/01/2019 19:15,18/01/2019 1:00
19-Jan-2019,DataCol,CRC151200,CRC151200-1,K36/0958-M1,Take Rate,450.0 l/s,19958.3 l/s,4335.20%,8/01/2019 20:15,19/12/2018 7:30,18/01/2019 0:00
19-Jan-2019,DataCol,CRC151200,CRC151200-1,K36/0958-M1,Take Rate - Low Flow Ban,0 l/s,340.3 l/s,-,30/12/2018 9:30,30/12/2018 8:45,15/01/2019 11:15
19-Jan-2019,DataCol,CRC151200,CRC151200-1,K36/0958-M1,30 day Volume,41500.0 m3,16532500.0 m3,39737.30%,18/01/2019 0:00,20/12/2018 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC145502,CRC145502-1,K36/0085-M1 + K36/0677-M1,Take Rate,155.0 l/s,229.2 l/s,47.80%,17/01/2019 3:30,11/01/2019 2:00,17/01/2019 6:30
19-Jan-2019,Watermetrics,CRC142774,CRC142774-1,M35/4722-M1,1 day Volume,1950.0 m3,2054.0 m3,5.30%,12/01/2019 0:00,12/01/2019 0:00,12/01/2019 0:00
19-Jan-2019,,CRC142521,CRC142521-1,L37/0164-M1 + L37/0742-M1 + L37/1727-M1,Take Rate,145.0 l/s,233.3 l/s,60.90%,7/01/2019 8:00,7/01/2019 0:00,16/01/2019 5:15
19-Jan-2019,Boraman,CRC142224,CRC142224-1,K38/0864-M1,7 day Volume,6250.0 m3,6526.0 m3,4.40%,18/01/2019 0:00,18/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC134612,CRC134612-1,M33/0252-M1,Take Rate,40.0 l/s,85.0 l/s,112.50%,11/01/2019 10:45,11/01/2019 0:00,17/01/2019 12:45
19-Jan-2019,WaterCheck,CRC134612,CRC134612-1,M33/0252-M1,1 day Volume,3456.0 m3,7267.0 m3,110.30%,12/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Watermetrics,CRC131037,CRC131037-1,L36/0896-M1 + L36/1403-M1,Take Rate,130.0 l/s,145.7 l/s,12.10%,13/01/2019 20:00,11/01/2019 18:00,18/01/2019 0:00
19-Jan-2019,,CRC121049,CRC121049-1,K37/1647-M1 + K37/2113-M1 + K37/2991-M1 + K37/3004-M1,Take Rate,112.8 l/s,160.6 l/s,42.30%,14/01/2019 5:15,11/01/2019 0:00,17/01/2019 19:00
19-Jan-2019,,CRC121049,CRC121049-1,K37/1647-M1 + K37/2113-M1 + K37/2991-M1 + K37/3004-M1,1 day Volume,9742.1 m3,13553.0 m3,39.10%,13/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC111325,CRC111325-1,M35/11233-M1 + M35/11233-M2,Take Rate,23.0 l/s,29.3 l/s,27.40%,11/01/2019 10:45,8/01/2019 15:45,17/01/2019 17:15
19-Jan-2019,Boraman,CRC103999,CRC103999-1,K38/2075-M1 + K38/2076-M1 + K38/2077-M1,Take Rate,70.0 l/s,128.2 l/s,83.10%,5/01/2019 19:00,5/01/2019 2:00,13/01/2019 9:30
19-Jan-2019,Boraman,CRC101667,CRC101667-1,J38/0294-M1,Take Rate - Low Flow Ban,0 l/s,48.9 l/s,-,14/01/2019 19:45,11/01/2019 0:00,15/01/2019 6:15
19-Jan-2019,Boraman,CRC094110,CRC094110-1,I37/0065-M1,Take Rate - Low Flow Ban,0 l/s,19.2 l/s,-,11/01/2019 7:45,11/01/2019 0:00,17/01/2019 12:30
19-Jan-2019,ECS,CRC090293,CRC090293-1,J41/0247-M1,Take Rate,80.0 l/s,82277.9 l/s,102747.40%,18/01/2019 8:30,11/01/2019 10:15,18/01/2019 8:30
19-Jan-2019,Boraman,CRC062320,CRC062320-1,I40/0551-M1 + I40/0551-M2,Take Rate,99.0 l/s,122.1 l/s,23.30%,16/01/2019 18:30,16/01/2019 16:45,18/01/2019 2:00
19-Jan-2019,ECS,CRC041002,CRC041002-1,I40/0526-M1,Take Rate,53.0 l/s,59.2 l/s,11.60%,15/01/2019 11:00,15/01/2019 11:00,18/01/2019 3:00
19-Jan-2019,Loncel,CRC030695,CRC030695-1,L37/0115-M1,Take Rate,53.0 l/s,55.7 l/s,5.10%,10/01/2019 14:15,10/01/2019 12:15,16/01/2019 2:15
19-Jan-2019,WaterCheck,CRC020047,CRC020047-2,N33/0389-M1,Take Rate,156.0 l/s,214.4 l/s,37.50%,11/01/2019 19:45,11/01/2019 4:30,16/01/2019 19:00
19-Jan-2019,WaterCheck,CRC020047,CRC020047-2,N33/0389-M1,6 day Volume,60653.0 m3,76820.0 m3,26.70%,13/01/2019 0:00,12/01/2019 0:00,15/01/2019 0:00
19-Jan-2019,Loncel,CRC010816.1,CRC010816.1-1,L37/0511-M1,Take Rate,41.4 l/s,41.7 l/s,0.60%,11/01/2019 11:45,11/01/2019 11:45,18/01/2019 14:00
19-Jan-2019,Loncel,CRC010816.1,CRC010816.1-1,L37/0511-M1,Take Rate - Low Flow Ban,0 l/s,2.6 l/s,-,16/01/2019 12:15,16/01/2019 8:00,18/01/2019 14:00
19-Jan-2019,WaterCheck,CRC001737.4,CRC001737.4-1,M35/6733-M1,1 day Volume,238.0 m3,294.6 m3,23.80%,17/01/2019 0:00,17/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC991972.2,CRC991972.2-1,K38/2421-M1,7 day Volume,8946.0 m3,9207.0 m3,2.90%,14/01/2019 0:00,14/01/2019 0:00,15/01/2019 0:00
19-Jan-2019,,CRC991027.1,CRC991027.1-1,K37/0689-M1 + K37/1860-M1,Take Rate,30.0 l/s,41.9 l/s,39.80%,11/01/2019 10:45,11/01/2019 1:00,17/01/2019 17:15
19-Jan-2019,,CRC972569A.1,CRC972569A.1-1,J38/0246-M1,Take Rate,20.4 l/s,30.3 l/s,48.40%,11/01/2019 19:15,11/01/2019 0:00,18/01/2019 2:00
19-Jan-2019,,CRC972569A.1,CRC972569A.1-1,J38/0246-M1,1 day Volume,1137.0 m3,2422.0 m3,113.00%,18/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC971834,CRC971834-1,L36/1170-M1,14 day Volume,12747.0 m3,13903.8 m3,9.10%,14/01/2019 0:00,13/01/2019 0:00,15/01/2019 0:00
19-Jan-2019,WaterCheck,CRC971798.2,CRC971798.2-1,M35/7680-M1,Take Rate,6.0 l/s,28.3 l/s,372.20%,11/01/2019 3:15,11/01/2019 0:00,17/01/2019 11:30
19-Jan-2019,WaterCheck,CRC971798.2,CRC971798.2-1,M35/7680-M1,1 day Volume,468.0 m3,2441.0 m3,421.60%,13/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Aqualinc,CRC962105.3,CRC962105.3-1,L36/1139-M1,Take Rate,20.0 l/s,20.7 l/s,3.70%,14/01/2019 9:15,13/01/2019 18:45,14/01/2019 11:00
19-Jan-2019,Aqualinc,CRC962105.3,CRC962105.3-1,L36/1139-M1,1 day Volume,1440.0 m3,1596.4 m3,10.90%,15/01/2019 0:00,13/01/2019 0:00,15/01/2019 0:00
19-Jan-2019,,CRC952190.1,CRC952190.1-1,L37/1523-M1,Take Rate,28.0 l/s,35.8 l/s,28.00%,11/01/2019 0:00,11/01/2019 0:00,18/01/2019 14:00
19-Jan-2019,WaterCheck,CRC940898.2,CRC940898.2-1,L37/0591-M1,Take Rate,50.0 l/s,376.5 l/s,653.00%,15/01/2019 19:30,11/01/2019 0:00,17/01/2019 22:30
19-Jan-2019,WaterCheck,CRC940898.2,CRC940898.2-1,L37/0591-M1,7 day Volume,27720.0 m3,43691.9 m3,57.60%,16/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC940825,CRC940825-1,K38/0444-M1,7 day Volume,6250.0 m3,8175.0 m3,30.80%,14/01/2019 0:00,13/01/2019 0:00,16/01/2019 0:00
19-Jan-2019,WaterCheck,CRC186038,CRC186038-1,M35/1166-M1,Take Rate,42.9 l/s,51.5 l/s,20.00%,15/01/2019 23:15,15/01/2019 16:45,18/01/2019 14:30
19-Jan-2019,Watermetrics,CRC183123,CRC183123-1,L36/1753-M1,Water Year Volume,172394.0 m3,198696.0 m3,15.30%,18/01/2019 2:00,11/01/2019 0:00,18/01/2019 2:00
19-Jan-2019,DataCol,CRC180571,CRC180571-1,I40/0612-M1,Take Rate,17.0 l/s,17.1 l/s,0.50%,17/01/2019 13:15,17/01/2019 13:15,17/01/2019 16:00
19-Jan-2019,DataCol,CRC173366,CRC173366-1,M35/10725-M1,Take Rate,21.0 l/s,21.1 l/s,0.50%,13/01/2019 18:00,13/01/2019 18:00,14/01/2019 6:45
19-Jan-2019,DataCol,CRC172453,CRC172453-1,L36/1054-M1 + L36/1197-M1,Take Rate,15.0 l/s,16.8 l/s,12.20%,17/01/2019 14:45,12/01/2019 14:45,17/01/2019 15:15
19-Jan-2019,Boraman,CRC160562,CRC160562-1,L36/1985-M1,Take Rate,4.9 l/s,5.4 l/s,10.90%,15/01/2019 14:30,11/01/2019 4:30,17/01/2019 14:15
19-Jan-2019,Boraman,CRC160562,CRC160562-1,L36/1985-M1,1 day Volume,191.0 m3,271.4 m3,42.10%,14/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC160485,CRC160485-1,J38/0779-M1,Take Rate,65.6 l/s,66.3 l/s,1.00%,11/01/2019 1:30,11/01/2019 0:00,15/01/2019 5:30
19-Jan-2019,Aqualinc,CRC160353,CRC160353-1,K38/1815-M1,Take Rate,50.0 l/s,50.1 l/s,0.30%,11/01/2019 3:30,11/01/2019 3:30,11/01/2019 5:15
19-Jan-2019,,CRC160276,CRC160276-1,BU26/0008-M1,Take Rate,2.6 l/s,3.0 l/s,15.30%,15/01/2019 15:15,11/01/2019 6:00,17/01/2019 15:45
19-Jan-2019,Watermetrics,CRC160023,CRC160023-1,M36/6863-M1,Take Rate,20.0 l/s,22.5 l/s,12.50%,13/01/2019 11:15,13/01/2019 11:00,13/01/2019 11:30
19-Jan-2019,Boraman,CRC157801,CRC157801-1,L37/0690-M1,Take Rate - Low Flow Ban,0 l/s,0.1 l/s,-,16/01/2019 19:45,16/01/2019 19:45,16/01/2019 21:30
19-Jan-2019,Boraman,CRC153225,CRC153225-1,I37/0041-M1 + I37/0041-M2,Take Rate,261.0 l/s,310.7 l/s,19.00%,17/01/2019 4:15,11/01/2019 0:00,18/01/2019 1:45
19-Jan-2019,Boraman,CRC153225,CRC153225-1,I37/0041-M1 + I37/0041-M2,1 day Volume,22550.0 m3,24741.0 m3,9.70%,18/01/2019 0:00,15/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,DataCol,CRC151322,CRC151322-1,K38/2083-M1,Take Rate,29.0 l/s,33.2 l/s,14.50%,16/01/2019 20:30,11/01/2019 17:30,17/01/2019 20:30
19-Jan-2019,Boraman,CRC150024,CRC150024-1,J38/0793-M1 + J38/0793-M2,Take Rate,42.0 l/s,59.2 l/s,40.90%,15/01/2019 19:15,15/01/2019 11:00,18/01/2019 0:45
19-Jan-2019,WaterCheck,CRC146757,CRC146757-1,M36/20733-M1,1 day Volume,432.0 m3,1112.5 m3,157.50%,12/01/2019 0:00,12/01/2019 0:00,13/01/2019 0:00
19-Jan-2019,WaterCheck,CRC143743,CRC143743-1,BV26/0001-M1,Take Rate,40.0 l/s,112.1 l/s,180.20%,9/01/2019 20:15,4/01/2019 7:30,17/01/2019 11:30
19-Jan-2019,WaterCheck,CRC143743,CRC143743-1,BV26/0001-M1,14 day Volume,24192.0 m3,59993.7 m3,148.00%,17/01/2019 0:00,7/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,WaterCheck,CRC142445,CRC142445-1,L36/0099-M1 + L36/1158-M1,Take Rate,132.0 l/s,781.7 l/s,492.20%,12/01/2019 19:45,11/01/2019 17:00,17/01/2019 22:45
19-Jan-2019,Watermetrics,CRC142049,CRC142049-1,K37/0155-M1 + K37/3099-M1,Take Rate,48.0 l/s,94.2 l/s,96.20%,11/01/2019 4:30,11/01/2019 0:00,12/01/2019 7:00
19-Jan-2019,WaterCheck,CRC140597,CRC140597-1,BV24/0006-M1,1 day Volume,105.0 m3,200.5 m3,91.00%,17/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Watermetrics,CRC134426,CRC134426-1,K36/0890-M1,1 day Volume,235.0 m3,238.0 m3,1.30%,16/01/2019 0:00,16/01/2019 0:00,16/01/2019 0:00
19-Jan-2019,,CRC131951,CRC131951-1,K38/0359-M1 + K38/0729-M1 + K38/1547-M1 + K38/1869-M1,Take Rate,105.1 l/s,324.3 l/s,208.60%,11/01/2019 1:00,11/01/2019 0:00,18/01/2019 3:45
19-Jan-2019,Boraman,CRC130147,CRC130147-1,K38/0725-M1,Take Rate,22.0 l/s,31.1 l/s,41.40%,14/01/2019 21:15,12/01/2019 17:45,17/01/2019 6:15
19-Jan-2019,,CRC042529.3,CRC042529.3-1,L36/2262-M1 + L36/2262-M2 + L36/2262-M3,Take Rate,38.4 l/s,170.6 l/s,344.20%,11/01/2019 14:30,11/01/2019 0:00,16/01/2019 7:15
19-Jan-2019,,CRC042529.3,CRC042529.3-1,L36/2262-M1 + L36/2262-M2 + L36/2262-M3,Take Rate - Low Flow Ban,0 l/s,171.8 l/s,-,14/01/2019 14:00,14/01/2019 8:00,16/01/2019 7:15
19-Jan-2019,Boraman,CRC042194.2,CRC042194.2-1,L37/1238-M1,Take Rate,55.0 l/s,87.2 l/s,58.60%,6/01/2019 8:45,6/01/2019 0:00,11/01/2019 1:15
19-Jan-2019,Boraman,CRC042194.2,CRC042194.2-1,L37/1238-M1,12 day Volume,54648.0 m3,67220.0 m3,23.00%,14/01/2019 0:00,9/01/2019 0:00,16/01/2019 0:00
19-Jan-2019,Loncel,CRC030696,CRC030696-1,L37/0126-M1,Take Rate,90.0 l/s,210.5 l/s,133.90%,11/01/2019 2:59,11/01/2019 1:28,18/01/2019 8:59
19-Jan-2019,Boraman,CRC030245,CRC030245-1,M36/7302-M1,Take Rate,26.3 l/s,26.7 l/s,1.40%,14/01/2019 4:15,12/01/2019 15:15,17/01/2019 23:45
19-Jan-2019,Watermetrics,CRC010062.2,CRC010062.2-1,L36/0277-M1 + L36/1773-M1,Take Rate,45.0 l/s,46.1 l/s,2.50%,11/01/2019 10:30,11/01/2019 0:00,12/01/2019 8:15
19-Jan-2019,Boraman,CRC992336.2,CRC992336.2-1,J38/0280-M1,Take Rate,18.5 l/s,22.2 l/s,20.10%,15/01/2019 22:00,11/01/2019 0:00,18/01/2019 2:00
19-Jan-2019,Boraman,CRC992336.2,CRC992336.2-1,J38/0280-M1,Take Rate - Low Flow Ban,0 l/s,17.6 l/s,-,14/01/2019 8:30,14/01/2019 8:30,14/01/2019 12:00
19-Jan-2019,Boraman,CRC992336.2,CRC992336.2-1,J38/0280-M1,1 day Volume,1592.0 m3,1872.0 m3,17.60%,17/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC991035.5,CRC991035.5-1,L36/2066-M1,Take Rate - Low Flow Ban,0 l/s,1000.5 l/s,-,16/01/2019 8:00,16/01/2019 8:00,16/01/2019 11:45
19-Jan-2019,Watermetrics,CRC990854,CRC990854-1,M35/3672-M1,Take Rate,12.0 l/s,89.3 l/s,644.20%,10/01/2019 11:00,10/01/2019 9:45,12/01/2019 10:15
19-Jan-2019,Boraman,CRC990564.3,CRC990564.3-1,M35/11233-M1 + M35/11233-M2,Take Rate,15.0 l/s,29.3 l/s,95.40%,11/01/2019 10:45,8/01/2019 10:00,17/01/2019 22:30
19-Jan-2019,Watermetrics,CRC990136.2,CRC990136.2-1,L36/2073-M1,Take Rate - Low Flow Ban,0 l/s,15.6 l/s,-,15/01/2019 11:30,15/01/2019 8:00,16/01/2019 7:45
19-Jan-2019,,CRC972569B.1,CRC972569B.1-1,J38/0246-M1,Take Rate,20.4 l/s,30.3 l/s,48.40%,11/01/2019 19:15,11/01/2019 0:00,18/01/2019 2:00
19-Jan-2019,,CRC972569B.1,CRC972569B.1-1,J38/0246-M1,1 day Volume,552.0 m3,2422.0 m3,338.80%,18/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC950601.2,CRC950601.2-1,I40/0004-M1,Take Rate,26.0 l/s,62.1 l/s,138.80%,16/01/2019 2:15,11/01/2019 0:00,18/01/2019 1:15
19-Jan-2019,Boraman,CRC950601.2,CRC950601.2-1,I40/0004-M1,1 day Volume,2247.0 m3,4562.0 m3,103.00%,17/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC181067,CRC181067-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,Take Rate,21.0 l/s,97.5 l/s,364.30%,5/01/2019 17:15,4/01/2019 0:00,17/01/2019 23:15
19-Jan-2019,Boraman,CRC181067,CRC181067-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,14 day Volume,25401.0 m3,105040.0 m3,313.50%,17/01/2019 0:00,5/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC181067,CRC181067-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,Water Year Volume,255401.0 m3,272885.0 m3,6.80%,17/01/2019 23:15,15/01/2019 17:00,17/01/2019 23:15
19-Jan-2019,Boraman,CRC180176,CRC180176-1,BX23/0133-M1,Take Rate,5.0 l/s,6.6 l/s,31.70%,15/01/2019 21:45,11/01/2019 0:00,16/01/2019 12:45
19-Jan-2019,Boraman,CRC180176,CRC180176-1,BX23/0133-M1,1 day Volume,431.1 m3,451.5 m3,4.70%,12/01/2019 0:00,12/01/2019 0:00,14/01/2019 0:00
19-Jan-2019,WaterCheck,CRC173895,CRC173895-1,M36/20551-M1,Take Rate,75.0 l/s,179.3 l/s,139.10%,11/01/2019 22:15,11/01/2019 0:00,17/01/2019 23:45
19-Jan-2019,WaterCheck,CRC173895,CRC173895-1,M36/20551-M1,Water Year Volume,101887.0 m3,202528.0 m3,98.80%,17/01/2019 23:45,11/01/2019 0:00,17/01/2019 23:45
19-Jan-2019,WaterCheck,CRC173895,CRC173895-2,M36/7762-M1,Water Year Volume,101887.0 m3,178793.0 m3,75.50%,17/01/2019 23:00,11/01/2019 0:00,17/01/2019 23:00
19-Jan-2019,WaterCheck,CRC173378,CRC173378-1,L35/0855-M1 + L35/0906-M1,Take Rate,85.0 l/s,91.1 l/s,7.20%,14/01/2019 16:45,11/01/2019 0:00,15/01/2019 6:45
19-Jan-2019,Boraman,CRC172663,CRC172663-1,M35/11224-M1 + M35/11224-M2,Take Rate,91.0 l/s,1199.5 l/s,1218.10%,11/01/2019 11:30,11/01/2019 0:00,18/01/2019 3:00
19-Jan-2019,Boraman,CRC172663,CRC172663-1,M35/11224-M1 + M35/11224-M2,Water Year Volume,2284976.0 m3,4239903.1 m3,85.60%,18/01/2019 3:00,11/01/2019 0:00,18/01/2019 3:00
19-Jan-2019,DataCol,CRC172223,CRC172223-1,K36/0958-M1,Take Rate,450.0 l/s,19958.3 l/s,4335.20%,8/01/2019 20:15,19/12/2018 7:15,18/01/2019 0:00
19-Jan-2019,DataCol,CRC172223,CRC172223-1,K36/0958-M1,Take Rate - Low Flow Ban,0 l/s,340.3 l/s,-,30/12/2018 9:30,19/12/2018 7:15,15/01/2019 11:15
19-Jan-2019,DataCol,CRC172223,CRC172223-1,K36/0958-M1,30 day Volume,120000.0 m3,16532500.0 m3,13677.10%,18/01/2019 0:00,20/12/2018 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC169605,CRC169605-1,N32/0368-M1 + N32/0394-M1,Water Year Volume,524610.0 m3,991441.0 m3,89.00%,11/01/2019 0:00,11/01/2019 0:00,17/01/2019 11:15
19-Jan-2019,,CRC167966,CRC167966-1,BU25/5022-M1,Take Rate,21.5 l/s,22.4 l/s,4.00%,11/01/2019 21:15,11/01/2019 0:00,16/01/2019 13:00
19-Jan-2019,DataCol,CRC167218,CRC167218-1,K36/0958-M1,Take Rate - Low Flow Ban,0 l/s,13076.4 l/s,-,11/01/2019 11:00,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,,CRC165876,CRC165876-2,BX22/0091-M1,Take Rate,85.0 l/s,88.1 l/s,3.60%,17/01/2019 4:45,16/01/2019 16:30,17/01/2019 11:15
19-Jan-2019,Boraman,CRC165524,CRC165524-1,K38/2352-M1,Take Rate,16.0 l/s,16.3 l/s,1.60%,11/01/2019 0:15,11/01/2019 0:00,15/01/2019 20:45
19-Jan-2019,Boraman,CRC162697,CRC162697-1,BZ20/0040-M1,Take Rate,3.0 l/s,37.2 l/s,1140.70%,12/01/2019 12:45,11/01/2019 0:00,18/01/2019 0:15
19-Jan-2019,Boraman,CRC162697,CRC162697-1,BZ20/0040-M1,1 day Volume,153.0 m3,3047.0 m3,1891.50%,13/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,,CRC162202,CRC162202-1,K36/0958-M1 + L36/2365-M1,Take Rate - Low Flow Ban,0 l/s,20875.0 l/s,-,17/01/2019 10:45,16/01/2019 8:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC160365,CRC160365-1,K37/3285-M1,Take Rate,30.0 l/s,65.3 l/s,117.80%,17/01/2019 10:45,11/01/2019 9:15,18/01/2019 1:15
19-Jan-2019,Watermetrics,CRC160365,CRC160365-1,K37/3285-M1,8 day Volume,13824.0 m3,31216.2 m3,125.80%,13/01/2019 0:00,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Loncel,CRC157758,CRC157758-1,BZ19/0218-M1,Take Rate - Low Flow Ban,0 l/s,76.8 l/s,-,15/01/2019 16:00,7/01/2019 16:30,18/01/2019 6:30
19-Jan-2019,Boraman,CRC150751,CRC150751-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,Take Rate,21.0 l/s,97.5 l/s,364.30%,5/01/2019 17:15,4/01/2019 0:00,17/01/2019 23:15
19-Jan-2019,Boraman,CRC150751,CRC150751-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,14 day Volume,25401.0 m3,105040.0 m3,313.50%,17/01/2019 0:00,5/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC150751,CRC150751-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,Water Year Volume,255401.0 m3,272885.0 m3,6.80%,17/01/2019 23:15,15/01/2019 17:00,17/01/2019 23:15
19-Jan-2019,,CRC143458,CRC143458-1,K36/1054-M1,Take Rate,51.5 l/s,51.5 l/s,0.10%,17/01/2019 0:30,17/01/2019 0:30,17/01/2019 8:45
19-Jan-2019,,CRC143436,CRC143436-1,K37/2370-M1 + K37/2993-M1 + K37/3560-M1,Take Rate,150.0 l/s,190.0 l/s,26.70%,14/01/2019 3:30,11/01/2019 23:45,17/01/2019 18:00
19-Jan-2019,Boraman,CRC143106,CRC143106-1,L37/0032-M1 + L37/0576-M1 + L37/0577-M1 + L37/0577-M2 + L37/0577-M3,Take Rate,210.0 l/s,224.0 l/s,6.70%,17/01/2019 19:15,17/01/2019 12:00,17/01/2019 22:30
19-Jan-2019,Boraman,CRC140587,CRC140587-1,I40/0626-M1 + I40/0626-M2 + I40/0626-M3,Take Rate,56.0 l/s,198.1 l/s,253.70%,14/01/2019 3:45,11/01/2019 5:30,18/01/2019 1:30
19-Jan-2019,Boraman,CRC133844,CRC133844-1,BX23/0133-M1,Take Rate,5.0 l/s,6.6 l/s,31.70%,15/01/2019 21:45,11/01/2019 0:00,16/01/2019 12:45
19-Jan-2019,Boraman,CRC133844,CRC133844-1,BX23/0133-M1,1 day Volume,431.1 m3,451.5 m3,4.70%,12/01/2019 0:00,12/01/2019 0:00,14/01/2019 0:00
19-Jan-2019,Boraman,CRC131932.1,CRC131932.1-1,L36/2363-M1 + L36/2373-M1 + L36/2374-M1,Take Rate - Low Flow Ban,0 l/s,7.1 l/s,-,7/01/2019 8:00,7/01/2019 8:00,7/01/2019 8:30
19-Jan-2019,Watermetrics,CRC130225,CRC130225-1,K37/3285-M1,Take Rate,30.0 l/s,65.3 l/s,117.80%,17/01/2019 10:45,11/01/2019 9:15,18/01/2019 1:15
