RunDate,Service Provider,ConsentID or Water Group,Activity Number,Meters,Type,Limit,Max Use,Percent Over Limit,Date of Highest Overage,Date of Earliest Non-compliance,Date of Latest Non-compliance
26-Jan-2019,WaterCheck,CRC140270,CRC140270-1,N33/0191-M1,Take Rate,57.0 l/s,65.7 l/s,15.30%,18-Jan-2019 09:15:00,18-Jan-2019 08:15:00,24-Jan-2019 12:30:00
26-Jan-2019,Boraman,CRC133153,CRC133153-1,J38/0907-M1 + J38/0908-M1 + J38/0908-M2,Take Rate,23.0 l/s,70.8 l/s,208.00%,21-Jan-2019 22:30:00,18-Jan-2019 00:00:00,23-Jan-2019 09:00:00
26-Jan-2019,Boraman,CRC133153,CRC133153-1,J38/0907-M1 + J38/0908-M1 + J38/0908-M2,Take Rate - Low Flow Ban,0 l/s,22.2 l/s,-,20-Jan-2019 07:00:00,18-Jan-2019 08:15:00,23-Jan-2019 09:00:00
26-Jan-2019,Boraman,CRC121097,CRC121097-1,J38/0098-M1,Take Rate,22.8 l/s,33.1 l/s,45.10%,24-Jan-2019 11:45:00,23-Jan-2019 10:45:00,24-Jan-2019 17:30:00
26-Jan-2019,Boraman,CRC102210.2,CRC102210.2-1,I37/0065-M1,Take Rate,15.0 l/s,17.6 l/s,17.60%,23-Jan-2019 08:15:00,18-Jan-2019 00:00:00,24-Jan-2019 12:30:00
26-Jan-2019,Boraman,CRC102210.2,CRC102210.2-1,I37/0065-M1,Take Rate - Low Flow Ban,0 l/s,15.0 l/s,-,21-Jan-2019 09:00:00,19-Jan-2019 17:15:00,22-Jan-2019 05:30:00
26-Jan-2019,Boraman,CRC102210.2,CRC102210.2-1,I37/0065-M1,1 day Volume,1306.0 m3,1482.0 m3,13.50%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC051499.1,CRC051499.1-1,L37/1395-M1 + L37/1396-M1,Take Rate,67.0 l/s,96.3 l/s,43.70%,22-Jan-2019 13:30:00,19-Jan-2019 01:30:00,24-Jan-2019 10:15:00
26-Jan-2019,WaterCheck,CRC042038.2,CRC042038.2-1,M35/10153-M1 + M35/10154-M1 + M35/10618-M1,Take Rate,40.1 l/s,43.8 l/s,9.10%,23-Jan-2019 04:00:00,22-Jan-2019 18:15:00,24-Jan-2019 06:30:00
26-Jan-2019,WaterCheck,CRC040957,CRC040957-1,M36/5774-M1,7 day Volume,595.0 m3,3523.2 m3,492.10%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC040124.2,CRC040124.2-1,K37/1701-M1 + K37/3021-M1,Take Rate,31.0 l/s,61.7 l/s,98.90%,20-Jan-2019 19:45:00,18-Jan-2019 00:00:00,25-Jan-2019 00:45:00
26-Jan-2019,Harvest,CRC031178.4,CRC031178.4-1,L37/0082-M1,Take Rate,68.6 l/s,619.7 l/s,803.40%,24-Jan-2019 11:40:00,24-Jan-2019 10:30:00,24-Jan-2019 13:30:00
26-Jan-2019,WaterCheck,CRC021195,CRC021195-1,M33/0260-M1,Take Rate,34.5 l/s,38.7 l/s,12.10%,18-Jan-2019 05:15:00,18-Jan-2019 04:30:00,23-Jan-2019 19:45:00
26-Jan-2019,WaterCheck,CRC020654.1,CRC020654.1-1,N34/0127-M1,1 day Volume,76.8 m3,83.5 m3,8.70%,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00,21-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC012810.2,CRC012810.2-1,M36/0024-M1,Take Rate,15.0 l/s,16.9 l/s,12.70%,18-Jan-2019 00:00:00,18-Jan-2019 00:00:00,24-Jan-2019 11:30:00
26-Jan-2019,WaterCheck,CRC012065,CRC012065-1,M35/4127-M1,Take Rate,18.9 l/s,19.6 l/s,3.60%,23-Jan-2019 06:15:00,23-Jan-2019 06:15:00,23-Jan-2019 07:00:00
26-Jan-2019,WaterCheck,CRC011049.3,CRC011049.3-1,L36/0191-M1,Take Rate,38.0 l/s,38.9 l/s,2.30%,16-Jan-2019 12:15:00,07-Jan-2019 23:00:00,24-Jan-2019 15:45:00
26-Jan-2019,WaterCheck,CRC010927,CRC010927-1,H40/0014-M1,Take Rate,20.0 l/s,139.2 l/s,595.80%,21-Jan-2019 16:15:00,21-Jan-2019 14:30:00,24-Jan-2019 11:15:00
26-Jan-2019,Boraman,CRC010446.1,CRC010446.1-1,M36/1898-M1,Take Rate,10.0 l/s,14.2 l/s,41.70%,23-Jan-2019 20:15:00,15-Jan-2019 00:00:00,25-Jan-2019 01:45:00
26-Jan-2019,Boraman,CRC010446.1,CRC010446.1-1,M36/1898-M1,10 day Volume,6480.0 m3,9045.0 m3,39.60%,25-Jan-2019 00:00:00,16-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC001721.2,CRC001721.2-1,L36/0335-M1 + L36/0380-M1,Take Rate,70.0 l/s,146.4 l/s,109.20%,23-Jan-2019 11:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC001721.2,CRC001721.2-1,L36/0335-M1 + L36/0380-M1,1 day Volume,6048.0 m3,11484.0 m3,89.90%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC001425.1,CRC001425.1-1,L36/1449-M1 + L36/2190-M1,Take Rate,90.0 l/s,92.8 l/s,3.10%,18-Jan-2019 04:00:00,18-Jan-2019 03:15:00,19-Jan-2019 11:00:00
26-Jan-2019,WaterCheck,CRC001377.5,CRC001377.5-1,K37/0709-M1 + K37/2871-M1 + K37/3568-M1,Take Rate,115.1 l/s,2173.6 l/s,1788.40%,22-Jan-2019 03:45:09,22-Jan-2019 03:30:00,22-Jan-2019 05:30:04
26-Jan-2019,,CRC000754.1,CRC000754.1-1,M35/11165-M1,Take Rate,23.0 l/s,67.2 l/s,191.80%,20-Jan-2019 21:30:00,18-Jan-2019 00:00:00,23-Jan-2019 08:45:00
26-Jan-2019,WaterCheck,CRC992089,CRC992089-1,M35/3165-M1 + M35/8419-M1,Take Rate,32.0 l/s,61.3 l/s,91.60%,23-Jan-2019 18:15:00,18-Jan-2019 00:00:00,24-Jan-2019 11:00:00
26-Jan-2019,Boraman,CRC991867A.1,CRC991867A.1-1,K38/0386-M1 + K38/0386-M2 + K38/0387-M1 + K38/0420-M1,Take Rate,76.5 l/s,99.2 l/s,29.70%,24-Jan-2019 22:15:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,WaterCheck,CRC991075.1,CRC991075.1-1,K35/0029-M1,Take Rate,7.3 l/s,12.9 l/s,76.90%,22-Jan-2019 01:45:00,22-Jan-2019 01:00:00,24-Jan-2019 02:15:00
26-Jan-2019,WaterCheck,CRC991075.1,CRC991075.1-1,K35/0029-M1,1 day Volume,350.0 m3,372.0 m3,6.30%,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC990979.4,CRC990979.4-1,L36/2124-M1,Take Rate - Low Flow Ban,0 l/s,75.0 l/s,-,19-Jan-2019 05:15:00,18-Jan-2019 06:15:00,20-Jan-2019 22:45:00
26-Jan-2019,WaterCheck,CRC990619.1,CRC990619.1-1,M35/11129-M1,Take Rate,34.0 l/s,35.8 l/s,5.40%,22-Jan-2019 00:15:00,11-Jan-2019 11:15:00,24-Jan-2019 11:30:00
26-Jan-2019,,CRC970991,CRC970991-1,K37/2675-M1,Take Rate,12.6 l/s,34.4 l/s,173.40%,22-Jan-2019 15:30:00,21-Jan-2019 09:45:00,25-Jan-2019 14:00:00
26-Jan-2019,,CRC970991,CRC970991-2,K37/2675-M1,Take Rate,25.5 l/s,34.4 l/s,35.10%,22-Jan-2019 15:30:00,21-Jan-2019 10:45:00,25-Jan-2019 14:00:00
26-Jan-2019,WaterCheck,CRC951213,CRC951213-1,N32/0341-M1,1 day Volume,580.0 m3,590.8 m3,1.90%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,ECS,CRC921927A,CRC921927A-1,H38/0197-M1,14 day Volume,205632.0 m3,226787.7 m3,10.30%,25-Jan-2019 00:00:00,24-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Aqualinc,CRC181180,CRC181180-1,BZ20/0054-M1,Take Rate,30.0 l/s,75.3 l/s,150.90%,19-Jan-2019 16:45:00,18-Jan-2019 00:00:00,24-Jan-2019 19:00:00
26-Jan-2019,Aqualinc,CRC181180,CRC181180-1,BZ20/0054-M1,1 day Volume,2592.0 m3,5426.0 m3,109.30%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC180669,CRC180669-2,BW22/0087-M1 + L35/0864-M1,Take Rate,38.4 l/s,1006.3 l/s,2520.60%,24-Oct-2018 10:00:00,24-Oct-2018 08:44:55,24-Oct-2018 10:30:00
26-Jan-2019,WaterCheck,CRC180515,CRC180515-1,J41/0062-M1,Take Rate,20.0 l/s,30.8 l/s,54.10%,22-Jan-2019 23:15:00,22-Jan-2019 13:45:00,23-Jan-2019 12:00:00
26-Jan-2019,Boraman,CRC171836,CRC171836-1,M36/0436-M1,Take Rate,17.4 l/s,21.5 l/s,23.70%,10-Jan-2019 02:15:00,10-Jan-2019 02:00:00,24-Jan-2019 11:45:00
26-Jan-2019,Watermetrics,CRC171605,CRC171605-1,M36/4589-M1,Take Rate,21.0 l/s,21.5 l/s,2.50%,11-Jan-2019 18:15:00,11-Jan-2019 18:15:00,11-Jan-2019 18:45:00
26-Jan-2019,,CRC158124,CRC158124-1,M35/8744-M1,Take Rate,56.0 l/s,59.5 l/s,6.20%,20-Jan-2019 19:30:00,20-Jan-2019 18:30:00,23-Jan-2019 06:00:00
26-Jan-2019,Harvest,CRC157761,CRC157761-1,K36/0792-M1 + K36/0793-M1 + K36/1085-M1,Take Rate,14.3 l/s,74.6 l/s,421.60%,23-Jan-2019 00:30:00,18-Jan-2019 00:00:00,25-Jan-2019 11:40:00
26-Jan-2019,Watermetrics,CRC155198,CRC155198-1,L36/0896-M1 + L36/2233-M1,Take Rate,80.0 l/s,87.2 l/s,9.00%,19-Jan-2019 06:45:00,18-Jan-2019 00:00:00,19-Jan-2019 07:00:00
26-Jan-2019,DataCol,CRC153383,CRC153383-1,N32/0392-M1 + N32/0414-M1,Take Rate,50.0 l/s,85.3 l/s,70.60%,23-Jan-2019 12:15:00,18-Jan-2019 14:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC153174,CRC153174-1,J40/1103-M1 + J40/1103-M2 + J40/1103-M3 + J40/1103-M4,Take Rate,249.3 l/s,556.1 l/s,123.10%,19-Jan-2019 18:00:00,18-Jan-2019 14:15:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC153174,CRC153174-1,J40/1103-M1 + J40/1103-M2 + J40/1103-M3 + J40/1103-M4,1 day Volume,21540.0 m3,46740.0 m3,117.00%,21-Jan-2019 00:00:00,20-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,ECS,CRC151370,CRC151370-1,J38/0758-M1,Take Rate,822.4 l/s,1400.7 l/s,70.30%,25-Jan-2019 11:00:00,18-Jan-2019 00:00:00,25-Jan-2019 11:00:00
26-Jan-2019,ECS,CRC151370,CRC151370-1,J38/0758-M1,1 day Volume,71055.0 m3,103987.7 m3,46.30%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Loncel,CRC150639,CRC150639-2,L36/0637-M1,Take Rate,28.0 l/s,29.4 l/s,4.80%,20-Jan-2019 20:28:41,20-Jan-2019 15:44:23,21-Jan-2019 07:14:57
26-Jan-2019,DataCol,CRC147641,CRC147641-1,M34/0629-M1,Take Rate,4.0 l/s,7.2 l/s,80.60%,20-Jan-2019 15:00:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC147641,CRC147641-1,M34/0629-M1,1 day Volume,345.5 m3,574.0 m3,66.10%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC146420,CRC146420-1,K37/3160-M1,Take Rate,16.0 l/s,25.6 l/s,60.20%,18-Jan-2019 12:15:00,18-Jan-2019 00:00:00,24-Jan-2019 11:00:00
26-Jan-2019,WaterCheck,CRC145991,CRC145991-1,M36/7571-M1,Take Rate,59.0 l/s,63.0 l/s,6.70%,22-Jan-2019 02:15:00,22-Jan-2019 02:15:00,23-Jan-2019 08:30:00
26-Jan-2019,Boraman,CRC144908,CRC144908-1,K38/0481-M1 + K38/0482-M1 + K38/0482-M2,Take Rate,25.8 l/s,87.1 l/s,237.50%,22-Jan-2019 15:15:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,Boraman,CRC144908,CRC144908-2,K38/0734-M1 + K38/0734-M2,Take Rate,41.0 l/s,41.3 l/s,0.60%,20-Jan-2019 17:00:00,20-Jan-2019 17:00:00,22-Jan-2019 20:00:00
26-Jan-2019,Boraman,CRC144908,CRC144908-2,K38/0734-M1 + K38/0734-M2,7 day Volume,3731.0 m3,20312.0 m3,444.40%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC143907,CRC143907-1,K38/0088-M1 + K38/0270-M1 + K38/0424-M1 + K38/0821-M1 + K38/0822-M1 + K38/0824-M1 + K38/1085-M1 + K38/1086-M1,Take Rate,92.1 l/s,140.8 l/s,52.90%,23-Jan-2019 21:30:00,23-Jan-2019 09:15:00,25-Jan-2019 01:00:00
26-Jan-2019,Watermetrics,CRC142361,CRC142361-1,L37/1186-M1,Take Rate,65.0 l/s,69.6 l/s,7.10%,11-Jan-2019 08:00:00,11-Jan-2019 07:45:00,11-Jan-2019 10:15:00
26-Jan-2019,,CRC142152,CRC142152-2,K38/2184-M1,Take Rate,11.2 l/s,60.6 l/s,440.70%,22-Jan-2019 09:15:00,21-Jan-2019 17:30:00,22-Jan-2019 21:15:00
26-Jan-2019,,CRC142152,CRC142152-2,K38/2184-M1,7 day Volume,3996.0 m3,11222.0 m3,180.80%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC142152,CRC142152-2,K38/2184-M1,Water Year Volume,35225.0 m3,62622.0 m3,77.80%,23-Jan-2019 01:45:00,18-Jan-2019 00:00:00,25-Jan-2019 01:00:00
26-Jan-2019,WaterCheck,CRC141817,CRC141817-1,N32/0299-M1,Take Rate,62.0 l/s,62.2 l/s,0.40%,18-Jan-2019 21:00:00,18-Jan-2019 20:00:00,19-Jan-2019 00:45:00
26-Jan-2019,Boraman,CRC133484,CRC133484-1,L36/1079-M1,Take Rate,10.0 l/s,10.6 l/s,5.60%,23-Jan-2019 05:45:00,18-Jan-2019 00:00:00,25-Jan-2019 01:15:00
26-Jan-2019,Aqualinc,CRC131273,CRC131273-1,L36/0367-M1 + L36/1151-M1,Take Rate,136.0 l/s,144.9 l/s,6.50%,19-Jan-2019 06:45:00,18-Jan-2019 21:00:00,24-Jan-2019 08:30:00
26-Jan-2019,WaterCheck,CRC061345.1,CRC061345.1-1,L35/0855-M1 + L35/0906-M1,Take Rate,85.0 l/s,92.2 l/s,8.50%,22-Jan-2019 11:30:00,18-Jan-2019 11:00:00,23-Jan-2019 18:45:00
26-Jan-2019,,CRC042509,CRC042509-1,M34/5608-M1,Take Rate,0.8 l/s,14.2 l/s,1674.10%,25-Jan-2019 05:30:00,18-Jan-2019 00:00:00,25-Jan-2019 11:30:00
26-Jan-2019,,CRC042509,CRC042509-1,M34/5608-M1,6 day Volume,424.0 m3,5355.7 m3,1163.10%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Loncel,CRC030599.1,CRC030599.1-1,L37/0196-M1 + L37/1528-M1,Take Rate,50.0 l/s,461.4 l/s,822.80%,18-Jan-2019 13:00:00,18-Jan-2019 00:00:00,25-Jan-2019 14:00:00
26-Jan-2019,ECS,CRC030370,CRC030370-1,K38/1261-M1,Take Rate,60.0 l/s,61.0 l/s,1.60%,15-Jan-2019 09:30:00,15-Jan-2019 09:00:00,15-Jan-2019 10:00:00
26-Jan-2019,ECS,CRC030370,CRC030370-1,K38/1261-M1,10 day Volume,43200.0 m3,45229.0 m3,4.70%,16-Jan-2019 00:00:00,16-Jan-2019 00:00:00,16-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC021573A.4,CRC021573A.4-1,K38/0795-M1,7 day Volume,11423.0 m3,11931.0 m3,4.40%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC021347.2,CRC021347.2-1,L36/1541-M1,Take Rate,21.0 l/s,22.6 l/s,7.80%,20-Jan-2019 17:45:00,20-Jan-2019 16:45:00,24-Jan-2019 17:15:00
26-Jan-2019,,CRC012878.1,CRC012878.1-1,M35/11268-M1 + M35/5266-M1,Take Rate,29.5 l/s,860.0 l/s,2815.10%,24-Jan-2019 19:15:00,22-Jan-2019 15:30:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC012878.1,CRC012878.1-1,M35/11268-M1 + M35/5266-M1,1 day Volume,2549.0 m3,67303.7 m3,2540.40%,25-Jan-2019 00:00:00,24-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC012438.1,CRC012438.1-1,L36/1543-M1,Take Rate,43.0 l/s,45.3 l/s,5.30%,24-Jan-2019 01:00:00,18-Jan-2019 00:00:00,24-Jan-2019 06:15:00
26-Jan-2019,Watermetrics,CRC012438.1,CRC012438.1-1,L36/1543-M1,7 day Volume,21773.0 m3,26742.0 m3,22.80%,24-Jan-2019 00:00:00,23-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC010570,CRC010570-1,M36/6871-M1,Take Rate,20.0 l/s,21.1 l/s,5.60%,18-Jan-2019 02:15:00,18-Jan-2019 00:00:00,22-Jan-2019 18:30:00
26-Jan-2019,Watermetrics,CRC002129.2,CRC002129.2-1,L36/0598-M1,Take Rate,60.6 l/s,60.7 l/s,0.20%,11-Jan-2019 21:15:00,11-Jan-2019 21:15:00,11-Jan-2019 22:45:00
26-Jan-2019,WaterCheck,CRC000996.2,CRC000996.2-1,M36/1713-M1 + M36/20124-M1,Take Rate,53.0 l/s,99.2 l/s,87.20%,19-Jan-2019 10:15:00,18-Jan-2019 07:15:00,21-Jan-2019 15:00:00
26-Jan-2019,WaterCheck,CRC000996.2,CRC000996.2-1,M36/1713-M1 + M36/20124-M1,1 day Volume,4388.0 m3,6518.4 m3,48.60%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,20-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC991867B.1,CRC991867B.1-1,K38/0420-M1,7 day Volume,9660.0 m3,20028.0 m3,107.30%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC981376,CRC981376-1,I39/0023-M1,Take Rate,60.0 l/s,166.4 l/s,177.30%,18-Jan-2019 00:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC981376,CRC981376-1,I39/0023-M1,Take Rate - Low Flow Ban,0 l/s,57.9 l/s,-,20-Jan-2019 14:30:00,18-Jan-2019 23:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC981376,CRC981376-1,I39/0023-M1,1 day Volume,5184.0 m3,13303.0 m3,156.60%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,21-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC981156,CRC981156-1,O31/0403-M1,Take Rate,16.5 l/s,20.0 l/s,21.00%,20-Jan-2019 02:45:00,19-Jan-2019 21:45:00,23-Jan-2019 23:00:00
26-Jan-2019,WaterCheck,CRC981156,CRC981156-1,O31/0403-M1,1 day Volume,1425.0 m3,1648.8 m3,15.70%,21-Jan-2019 00:00:00,21-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC980144,CRC980144-1,M36/5193-M1,Take Rate,38.0 l/s,41.3 l/s,8.60%,18-Jan-2019 00:00:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,ECS,CRC962398.1,CRC962398.1-1,K38/2045-M1,Take Rate,50.0 l/s,56.8 l/s,13.60%,13-Jan-2019 08:30:00,11-Jan-2019 03:30:00,13-Jan-2019 08:30:00
26-Jan-2019,Loncel,CRC951695.1,CRC951695.1-1,L37/0232-M1,14 day Volume,9504.0 m3,22798.0 m3,139.90%,12-Jan-2019 00:00:00,12-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,ECS,CRC951166.2,CRC951166.2-1,K38/0328-M1,Take Rate,20.0 l/s,24.6 l/s,22.90%,23-Jan-2019 23:15:00,23-Jan-2019 18:45:00,24-Jan-2019 06:15:00
26-Jan-2019,ECS,CRC921927B,CRC921927B-1,H38/0198-M1,14 day Volume,205632.0 m3,246017.8 m3,19.60%,12-Jan-2019 00:00:00,12-Jan-2019 00:00:00,18-Jan-2019 00:00:00
26-Jan-2019,Aqualinc,CRC175395,CRC175395-1,L37/0591-M1 + L37/0592-M1,Take Rate,150.0 l/s,163.0 l/s,8.60%,20-Jan-2019 08:00:00,18-Jan-2019 12:00:00,24-Jan-2019 12:30:00
26-Jan-2019,Watermetrics,CRC175373,CRC175373-1,L37/0036-M1 + L37/0066-M1 + L37/0747-M1 + L37/1185-M1,Take Rate,174.5 l/s,323.1 l/s,85.20%,17-Dec-2018 03:30:00,06-Nov-2018 15:15:00,24-Jan-2019 23:30:00
26-Jan-2019,Watermetrics,CRC175373,CRC175373-1,L37/0036-M1 + L37/0066-M1 + L37/0747-M1 + L37/1185-M1,Take Rate - Low Flow Ban,0 l/s,174.3 l/s,-,04-Jan-2019 08:30:00,21-Dec-2018 08:00:00,24-Jan-2019 23:30:00
26-Jan-2019,Watermetrics,CRC175373,CRC175373-2,L37/0807-M1,Take Rate,18.0 l/s,20.3 l/s,13.00%,23-Jan-2019 06:00:00,26-Dec-2018 23:00:00,24-Jan-2019 23:15:00
26-Jan-2019,Watermetrics,CRC175373,CRC175373-2,L37/0807-M1,Take Rate - Low Flow Ban,0 l/s,17.5 l/s,-,18-Jan-2019 20:00:00,26-Dec-2018 23:00:00,24-Jan-2019 23:15:00
26-Jan-2019,Watermetrics,CRC175373,CRC175373-3,L37/0065-M1 + L37/0707-M1,Take Rate,94.0 l/s,124.4 l/s,32.40%,15-Nov-2018 03:30:00,15-Nov-2018 03:00:00,24-Jan-2019 23:30:00
26-Jan-2019,Watermetrics,CRC175373,CRC175373-3,L37/0065-M1 + L37/0707-M1,Take Rate - Low Flow Ban,0 l/s,93.4 l/s,-,23-Jan-2019 16:00:00,28-Dec-2018 02:45:00,24-Jan-2019 23:30:00
26-Jan-2019,Watermetrics,CRC174581,CRC174581-1,K37/1525-M1 + K37/2438-M1,Take Rate,90.1 l/s,95.8 l/s,6.40%,20-Jan-2019 21:30:00,20-Jan-2019 21:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC173162,CRC173162-1,I39/0023-M1,Take Rate,15.0 l/s,166.4 l/s,1009.30%,18-Jan-2019 00:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC173162,CRC173162-1,I39/0023-M1,7 day Volume,9100.0 m3,52272.0 m3,474.40%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC171903,CRC171903-1,N34/0302-M1,Take Rate,0.3 l/s,8.1 l/s,2585.20%,18-Jan-2019 20:45:00,18-Jan-2019 00:00:00,24-Jan-2019 12:30:00
26-Jan-2019,WaterCheck,CRC171903,CRC171903-1,N34/0302-M1,1 day Volume,26.0 m3,693.2 m3,2566.20%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC171837,CRC171837-1,M36/1902-M1,Take Rate,7.5 l/s,13.1 l/s,74.10%,23-Jan-2019 20:00:00,22-Jan-2019 14:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC169884,CRC169884-1,J38/0856-M1,Take Rate,7.6 l/s,31.0 l/s,307.50%,24-Jan-2019 03:30:00,20-Jan-2019 06:30:00,24-Jan-2019 05:45:00
26-Jan-2019,Boraman,CRC169884,CRC169884-1,J38/0856-M1,Take Rate - Low Flow Ban,0 l/s,7.4 l/s,-,20-Jan-2019 06:45:00,20-Jan-2019 06:30:00,24-Jan-2019 05:45:00
26-Jan-2019,,CRC165880,CRC165880-2,M36/0632-M1 + M36/4366-M1 + M36/7207-M1,Take Rate - Low Flow Ban,0 l/s,120.4 l/s,-,21-Jan-2019 04:15:00,18-Jan-2019 00:00:00,24-Jan-2019 23:15:00
26-Jan-2019,DataCol,CRC165011,CRC165011-1,BX23/0547-M1,Take Rate,11.0 l/s,11.6 l/s,5.80%,21-Jan-2019 14:15:00,21-Jan-2019 14:15:00,21-Jan-2019 14:15:00
26-Jan-2019,WaterCheck,CRC162509,CRC162509-1,M35/4457-M1 + M35/4458-M1,Take Rate,57.0 l/s,6120.3 l/s,10637.30%,24-Jan-2019 10:15:00,19-Jan-2019 08:00:00,24-Jan-2019 11:30:00
26-Jan-2019,,CRC157135,CRC157135-1,K37/1029-M1 + K37/2904-M1 + K37/3578-M1,Take Rate,136.0 l/s,189.2 l/s,39.10%,22-Jan-2019 19:15:00,18-Jan-2019 15:30:00,24-Jan-2019 19:00:00
26-Jan-2019,Boraman,CRC156893,CRC156893-1,N33/0379-M1 + N33/0381-M1 + N33/0382-M1,Take Rate,78.1 l/s,97.5 l/s,24.80%,20-Jan-2019 20:00:00,18-Jan-2019 09:15:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC156893,CRC156893-1,N33/0379-M1 + N33/0381-M1 + N33/0382-M1,10 day Volume,63756.0 m3,68482.5 m3,7.40%,25-Jan-2019 00:00:00,16-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC153175,CRC153175-1,J40/1103-M1 + J40/1103-M2 + J40/1103-M3 + J40/1103-M4,Take Rate,292.7 l/s,556.1 l/s,90.00%,19-Jan-2019 18:00:00,18-Jan-2019 14:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC153175,CRC153175-1,J40/1103-M1 + J40/1103-M2 + J40/1103-M3 + J40/1103-M4,1 day Volume,25289.0 m3,46740.0 m3,84.80%,21-Jan-2019 00:00:00,20-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC146003,CRC146003-1,J41/0062-M1,Take Rate,19.0 l/s,30.8 l/s,62.20%,22-Jan-2019 23:15:00,10-Jan-2019 09:45:00,23-Jan-2019 12:15:00
26-Jan-2019,Watermetrics,CRC145772,CRC145772-1,K37/1709-M1 + K37/1710-M1 + K37/2668-M1,Take Rate,145.1 l/s,148.1 l/s,2.00%,24-Jan-2019 04:45:00,24-Jan-2019 04:15:00,24-Jan-2019 05:00:00
26-Jan-2019,Watermetrics,CRC144441,CRC144441-1,M35/0260-M1,Take Rate,23.0 l/s,23.6 l/s,2.70%,22-Jan-2019 16:00:00,22-Jan-2019 13:00:00,22-Jan-2019 17:30:00
